Depth (m), Temperature (deg C)
-2.022026269778377383e+01,3.912149087887610222e+02
-2.022034250250049325e+01,3.913293052425904079e+02
-2.022045974121180478e+01,3.914437016964196800e+02
-2.022075720098990459e+01,3.915580981502491227e+02
-2.022015060649413698e+01,3.916724946040783948e+02
-2.022087411457110306e+01,3.917868910579078374e+02
-2.022229356920836807e+01,3.919012875117371095e+02
-2.022317469751747154e+01,3.920156839655665522e+02
-2.022564419812222525e+01,3.921300804193958243e+02
-2.022848597474873600e+01,3.922444768732252101e+02
-2.022882964857122445e+01,3.923588733270546527e+02
-2.022884160698342981e+01,3.924732697808839248e+02
-2.023091329354712897e+01,3.925876662347133674e+02
-2.023286777783406620e+01,3.927020626885426395e+02
-2.023570726217534954e+01,3.928164591423720822e+02
-2.023787370132385988e+01,3.929308555962013543e+02
-2.023906537299340513e+01,3.930452520500307969e+02
-2.023919571727195077e+01,3.931596485038600690e+02
-2.023942147385473334e+01,3.932740449576894548e+02
-2.023946399615408609e+01,3.933884414115187838e+02
-2.024059842139519816e+01,3.935028378653481695e+02
-2.024171135384817788e+01,3.936172343191774985e+02
-2.024205539390376529e+01,3.937316307730068843e+02
-2.024307734759716482e+01,3.938460272268363269e+02
-2.024504801328406245e+01,3.939604236806655990e+02
-2.024577832532542487e+01,3.940748201344949848e+02
-2.024636393425929626e+01,3.941892165883243138e+02
-2.024737152047702793e+01,3.943036130421536996e+02
-2.024848963488994968e+01,3.944180094959830285e+02
-2.024974773406403727e+01,3.945324059498124143e+02
-2.025159211131380133e+01,3.946468024036417432e+02
-2.025364213384718681e+01,3.947611988574711290e+02
-2.025420219886849793e+01,3.948755953113004011e+02
-2.025366436720562646e+01,3.949899917651298438e+02
-2.025505825722796516e+01,3.951043882189591159e+02
-2.025742043297443828e+01,3.952187846727885585e+02
-2.025742739433952266e+01,3.953331811266179443e+02
-2.025830528553321841e+01,3.954475775804472732e+02
-2.026041330858715739e+01,3.955619740342766590e+02
-2.026228252130700014e+01,3.956763704881059311e+02
-2.026400652402359981e+01,3.957907669419353738e+02
-2.026525903616522228e+01,3.959051633957646459e+02
-2.026712507585554945e+01,3.960195598495940885e+02
-2.026876674525393440e+01,3.961339563034233606e+02
-2.027016984642749975e+01,3.962483527572528033e+02
-2.027188678938506783e+01,3.963627492110820754e+02
-2.027256310035692266e+01,3.964771456649114612e+02
-2.027441076559659550e+01,3.965915421187407901e+02
-2.027566311214156158e+01,3.967059385725701759e+02
-2.027872678238711046e+01,3.968203350263996185e+02
-2.028225595386610181e+01,3.969347314802288906e+02
-2.028466647867383088e+01,3.970491279340583333e+02
-2.028643504217725990e+01,3.971635243878876054e+02
-2.028769363328489206e+01,3.972779208417170480e+02
-2.028895926367842151e+01,3.973923172955463201e+02
-2.028891370112243564e+01,3.975067137493757059e+02
-2.028997112723999408e+01,3.976211102032050348e+02
-2.029104115581319689e+01,3.977355066570344206e+02
-2.029051578564844860e+01,3.978499031108637496e+02
-2.028952493185149919e+01,3.979642995646931354e+02
-2.029082288273675516e+01,3.980786960185224643e+02
-2.029133076248860590e+01,3.981930924723518501e+02
-2.029364780532809931e+01,3.983074889261811222e+02
-2.029618807849799467e+01,3.984218853800105649e+02
-2.029713566073211339e+01,3.985362818338399507e+02
-2.029944263572551222e+01,3.986506782876692796e+02
-2.030142285853678885e+01,3.987650747414986654e+02
-2.030237729773146071e+01,3.988794711953279943e+02
-2.030441822795558338e+01,3.989938676491573801e+02
-2.030503434554270825e+01,3.991082641029866522e+02
-2.030681948985627727e+01,3.992226605568160949e+02
-2.030791400579635209e+01,3.993370570106453670e+02
-2.031049464895497536e+01,3.994514534644748096e+02
-2.031299338401532140e+01,3.995658499183040817e+02
-2.031464651712918723e+01,3.996802463721335243e+02
-2.031582899061138647e+01,3.997946428259627965e+02
-2.031698219066526789e+01,3.999090392797921822e+02
-2.031845577358297561e+01,4.000234357336216249e+02
-2.031986186923482052e+01,4.001378321874508970e+02
-2.032084309521376397e+01,4.002522286412803396e+02
-2.032183000373337123e+01,4.003666250951096117e+02
-2.032268795299314235e+01,4.004810215489390544e+02
-2.032188985296943784e+01,4.005954180027683265e+02
-2.032081754397248829e+01,4.007098144565977691e+02
-2.032190488155262997e+01,4.008242109104270412e+02
-2.032294345509451006e+01,4.009386073642564270e+02
-2.032560390479927648e+01,4.010530038180857559e+02
-2.032824048859890098e+01,4.011674002719151417e+02
-2.033103916160477453e+01,4.012817967257444707e+02
-2.033214161547646626e+01,4.013961931795738565e+02
-2.033413853516409020e+01,4.015105896334032991e+02
-2.033432282694367643e+01,4.016249860872325712e+02
-2.033492438409231440e+01,4.017393825410619570e+02
-2.033575823530028970e+01,4.018537789948912859e+02
-2.033580483728670529e+01,4.019681754487206717e+02
-2.033685105819645145e+01,4.020825719025500007e+02
-2.033790205411682095e+01,4.021969683563793865e+02
-2.033970932779616447e+01,4.023113648102087154e+02
-2.034047023280783506e+01,4.024257612640381012e+02
-2.034089250466512055e+01,4.025401577178673733e+02
-2.034125410575316906e+01,4.026545541716968160e+02
-2.034148946702506677e+01,4.027689506255260881e+02
-2.034175301302458649e+01,4.028833470793555307e+02
-2.034151788195164556e+01,4.029977435331849165e+02
-2.034223620776953112e+01,4.031121399870142454e+02
-2.034358055118940811e+01,4.032265364408436312e+02
-2.034577703343572708e+01,4.033409328946729033e+02
-2.034849916722942353e+01,4.034553293485023460e+02
-2.034939418208328377e+01,4.035697258023316181e+02
-2.035075695752545144e+01,4.036841222561610607e+02
-2.035280849468482600e+01,4.037985187099903328e+02
-2.035527625236433735e+01,4.039129151638197754e+02
-2.035669213381343567e+01,4.040273116176490475e+02
-2.035771089717682969e+01,4.041417080714784333e+02
-2.035807764516193075e+01,4.042561045253077623e+02
-2.035696206268984909e+01,4.043705009791371481e+02
-2.035540707680936734e+01,4.044848974329665907e+02
-2.035625197664986530e+01,4.045992938867958628e+02
-2.035621883599166182e+01,4.047136903406253055e+02
-2.035813221673383211e+01,4.048280867944545776e+02
-2.036051037173940159e+01,4.049424832482840202e+02
-2.036303255548660118e+01,4.050568797021132923e+02
-2.036348776959947315e+01,4.051712761559426781e+02
-2.036413071052158941e+01,4.052856726097720070e+02
-2.036552359399417256e+01,4.054000690636013928e+02
-2.036692228450883491e+01,4.055144655174307218e+02
-2.036875370738287927e+01,4.056288619712601076e+02
-2.036997795490915308e+01,4.057432584250894365e+02
-2.037060013446612317e+01,4.058576548789188223e+02
-2.037216962381251761e+01,4.059720513327482081e+02
-2.037311365664654161e+01,4.060864477865775370e+02
-2.037436349331904140e+01,4.062008442404069228e+02
-2.037421955605232426e+01,4.063152406942362518e+02
-2.037388375768720294e+01,4.064296371480656376e+02
-2.037382195140141405e+01,4.065440336018949665e+02
-2.037408253953238813e+01,4.066584300557243523e+02
-2.037484729400456374e+01,4.067728265095536244e+02
-2.037601177707013989e+01,4.068872229633830671e+02
-2.037622093705953219e+01,4.070016194172123392e+02
-2.037790218832411071e+01,4.071160158710417818e+02
-2.037898507784086277e+01,4.072304123248710539e+02
-2.038021455167150009e+01,4.073448087787004965e+02
-2.038213181082609893e+01,4.074592052325297686e+02
-2.038329155986442132e+01,4.075736016863591544e+02
-2.038402945354879847e+01,4.076879981401885971e+02
-2.038483637939660653e+01,4.078023945940178692e+02
-2.038676514815963614e+01,4.079167910478473118e+02
-2.038935280650576232e+01,4.080311875016765839e+02
-2.039220501035062227e+01,4.081455839555060265e+02
-2.039382184018003841e+01,4.082599804093352986e+02
-2.039262721383823163e+01,4.083743768631646844e+02
-2.039245225765344216e+01,4.084887733169940134e+02
-2.039067550616307045e+01,4.086031697708233992e+02
-2.039008179816642397e+01,4.087175662246527281e+02
-2.039057882169289826e+01,4.088319626784821139e+02
-2.039140496912047240e+01,4.089463591323114429e+02
-2.039274526402025245e+01,4.090607555861408287e+02
-2.039449752991895437e+01,4.091751520399702713e+02
-2.039556905524728947e+01,4.092895484937995434e+02
-2.039594260172087914e+01,4.094039449476289292e+02
-2.039632127245453930e+01,4.095183414014582581e+02
-2.039627767458773278e+01,4.096327378552876439e+02
-2.039704058499045303e+01,4.097471343091169729e+02
-2.039977041074423170e+01,4.098615307629463587e+02
-2.040216428798937898e+01,4.099759272167756876e+02
-2.040302847988791157e+01,4.100903236706050734e+02
-2.040395083545312005e+01,4.102047201244343455e+02
-2.040303892439156641e+01,4.103191165782637881e+02
-2.040298076901503777e+01,4.104335130320930602e+02
-2.040227063063951718e+01,4.105479094859225029e+02
-2.040379393344191783e+01,4.106623059397518887e+02
-2.040330476376768587e+01,4.107767023935812176e+02
-2.040337889254486470e+01,4.108910988474106034e+02
-2.040360899863608779e+01,4.110054953012398755e+02
-2.040521261621403326e+01,4.111198917550693182e+02
-2.040565749281295282e+01,4.112342882088985903e+02
-2.040711549597942920e+01,4.113486846627280329e+02
-2.040892183888913536e+01,4.114630811165573050e+02
-2.041051616475245467e+01,4.115774775703867476e+02
-2.041136579335904599e+01,4.116918740242160197e+02
-2.041221298014252383e+01,4.118062704780454055e+02
-2.041300825166093347e+01,4.119206669318747345e+02
-2.041395170008217619e+01,4.120350633857041203e+02
-2.041387401419524394e+01,4.121494598395335629e+02
-2.041398974495859875e+01,4.122638562933628350e+02
-2.041538604272723845e+01,4.123782527471922776e+02
-2.041554833338242503e+01,4.124926492010215497e+02
-2.041647324803177810e+01,4.126070456548509355e+02
-2.041636598428486593e+01,4.127214421086802645e+02
-2.041570928394596152e+01,4.128358385625096503e+02
-2.041546202854716796e+01,4.129502350163389792e+02
-2.041590238635798116e+01,4.130646314701683650e+02
-2.041669575977439521e+01,4.131790279239976940e+02
-2.041798071472785381e+01,4.132934243778270798e+02
-2.042018833702310943e+01,4.134078208316564087e+02
-2.042101371547576960e+01,4.135222172854857945e+02
-2.042138301574281911e+01,4.136366137393151803e+02
-2.042155060774676301e+01,4.137510101931445092e+02
-2.042377609518401371e+01,4.138654066469738950e+02
-2.042505620986603887e+01,4.139798031008032240e+02
-2.042621670871149675e+01,4.140941995546326098e+02
-2.042760362353946846e+01,4.142085960084619387e+02
-2.042769930340476492e+01,4.143229924622913245e+02
-2.042778665825628792e+01,4.144373889161205966e+02
-2.042797342261549431e+01,4.145517853699500392e+02
-2.043006552305076085e+01,4.146661818237793113e+02
-2.043042449906386082e+01,4.147805782776087540e+02
-2.043060804329097380e+01,4.148949747314380261e+02
-2.043055330531197100e+01,4.150093711852674687e+02
-2.042959353464628691e+01,4.151237676390968545e+02
-2.043021862338910211e+01,4.152381640929261266e+02
-2.043216892262850237e+01,4.153525605467555692e+02
-2.043400345518371353e+01,4.154669570005848414e+02
-2.043413943145937495e+01,4.155813534544142840e+02
-2.043447295103202777e+01,4.156957499082435561e+02
-2.043685724435272277e+01,4.158101463620729987e+02
-2.043688306257114462e+01,4.159245428159022708e+02
-2.043804876331289222e+01,4.160389392697316566e+02
-2.043929654691637054e+01,4.161533357235609856e+02
-2.043862724781055817e+01,4.162677321773903714e+02
-2.043910154591525341e+01,4.163821286312197003e+02
-2.043872958913661364e+01,4.164965250850490861e+02
-2.043950211946370743e+01,4.166109215388784150e+02
-2.044048321968652360e+01,4.167253179927078008e+02
-2.044245489475041921e+01,4.168397144465372435e+02
-2.044436325452529601e+01,4.169541109003665156e+02
-2.044592094305663466e+01,4.170685073541959014e+02
-2.044738136037228671e+01,4.171829038080252303e+02
-2.044761996453171804e+01,4.172973002618546161e+02
-2.044907456954462788e+01,4.174116967156839451e+02
-2.044901732327497612e+01,4.175260931695133308e+02
-2.044763369131670672e+01,4.176404896233426598e+02
-2.044685165641371682e+01,4.177548860771720456e+02
-2.044406329693613600e+01,4.178692825310013177e+02
-2.044370437689270048e+01,4.179836789848307603e+02
-2.044780269521125504e+01,4.180980754386600324e+02
-2.045160897845305925e+01,4.182124718924894751e+02
-2.045236174959045172e+01,4.183268683463188609e+02
-2.045383375997694841e+01,4.184412648001481898e+02
-2.045054051913983528e+01,4.185556612539775756e+02
-2.044679294740215880e+01,4.186700577078068477e+02
-2.044729841281784388e+01,4.187844541616362903e+02
-2.044968206518417020e+01,4.188988506154655624e+02
-2.045076246196033409e+01,4.190132470692950051e+02
-2.044837801053221682e+01,4.191276435231242772e+02
-2.044844250650999840e+01,4.192420399769537198e+02
-2.045005923055575536e+01,4.193564364307829919e+02
-2.045157282153365941e+01,4.194708328846123777e+02
-2.045396918679822917e+01,4.195852293384417067e+02
-2.045537996177312934e+01,4.196996257922710925e+02
-2.045568029791200004e+01,4.198140222461005351e+02
-2.045529764631743674e+01,4.199284186999298072e+02
-2.045540332475130541e+01,4.200428151537592498e+02
-2.045603656425423011e+01,4.201572116075885219e+02
-2.045688296584411248e+01,4.202716080614179077e+02
-2.045778147458018026e+01,4.203860045152472367e+02
-2.046016548028945081e+01,4.205004009690766225e+02
-2.046392485330073185e+01,4.206147974229059514e+02
-2.046738301785223157e+01,4.207291938767353372e+02
-2.046837618757612276e+01,4.208435903305646661e+02
-2.047009087084933654e+01,4.209579867843940519e+02
-2.047038974698433478e+01,4.210723832382233809e+02
-2.046911347617639265e+01,4.211867796920527667e+02
-2.046964368568947279e+01,4.213011761458821525e+02
-2.046901425887341475e+01,4.214155725997114814e+02
-2.046960065981068411e+01,4.215299690535408672e+02
-2.047205958758886979e+01,4.216443655073701962e+02
-2.047353760722528193e+01,4.217587619611995819e+02
-2.047604945479553251e+01,4.218731584150289109e+02
-2.047767376715189869e+01,4.219875548688582967e+02
-2.047983959520908215e+01,4.221019513226875688e+02
-2.048112260128316464e+01,4.222163477765170114e+02
-2.048252890898610445e+01,4.223307442303462835e+02
-2.048252032111562926e+01,4.224451406841757262e+02
-2.048265775525636556e+01,4.225595371380049983e+02
-2.048289541813124259e+01,4.226739335918344409e+02
-2.048373555373464683e+01,4.227883300456638267e+02
-2.048599129590663637e+01,4.229027264994930988e+02
-2.048706844941171568e+01,4.230171229533225414e+02
-2.048858688609072942e+01,4.231315194071518135e+02
-2.048939761994879305e+01,4.232459158609812562e+02
-2.048901787281786824e+01,4.233603123148105283e+02
-2.048933215413175901e+01,4.234747087686399709e+02
-2.048978379997494059e+01,4.235891052224692430e+02
-2.048958533084449485e+01,4.237035016762986288e+02
-2.048970835043926542e+01,4.238178981301279578e+02
-2.049058799583734825e+01,4.239322945839573435e+02
-2.049130102255973540e+01,4.240466910377866725e+02
-2.049124404307783465e+01,4.241610874916160583e+02
-2.049169783206362183e+01,4.242754839454453872e+02
-2.049133189390132159e+01,4.243898803992747730e+02
-2.049143342873909646e+01,4.245042768531041588e+02
-2.049276576302259656e+01,4.246186733069334878e+02
-2.049369653647021750e+01,4.247330697607628736e+02
-2.049374819705058215e+01,4.248474662145922025e+02
-2.049386577255646102e+01,4.249618626684215883e+02
-2.049352479592196374e+01,4.250762591222509172e+02
-2.049308908018369024e+01,4.251906555760803030e+02
-2.049530957919279217e+01,4.253050520299096320e+02
-2.049811135592287314e+01,4.254194484837390178e+02
-2.049972594402203896e+01,4.255338449375682899e+02
-2.050041651038577228e+01,4.256482413913977325e+02
-2.050170505766015694e+01,4.257626378452270046e+02
-2.050229628369531198e+01,4.258770342990564473e+02
-2.050313351280438212e+01,4.259914307528858330e+02
-2.050493856461471509e+01,4.261058272067151620e+02
-2.050554058593261075e+01,4.262202236605445478e+02
-2.050694202544434575e+01,4.263346201143738199e+02
-2.050819760738361097e+01,4.264490165682032625e+02
-2.050946143309412406e+01,4.265634130220325346e+02
-2.051099978929327960e+01,4.266778094758619773e+02
-2.051125406497084924e+01,4.267922059296912494e+02
-2.051220214424272115e+01,4.269066023835206920e+02
-2.051270395665621749e+01,4.270209988373499641e+02
-2.051288803080798218e+01,4.271353952911793499e+02
-2.051489018213369064e+01,4.272497917450086788e+02
-2.051679040611942639e+01,4.273641881988380646e+02
-2.051820484223465257e+01,4.274785846526675073e+02
-2.051876837617639282e+01,4.275929811064967794e+02
-2.051819392587917434e+01,4.277073775603262220e+02
-2.051801932385660976e+01,4.278217740141554941e+02
-2.051682363362478867e+01,4.279361704679848799e+02
-2.051846890029912629e+01,4.280505669218142089e+02
-2.051998949325455968e+01,4.281649633756435946e+02
